,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,0.0,0.040740740740740744,0.025555555555555554,0.040740740740740744,0.025555555555555554,-0.01518518518518519
1,-0.013333333333333336,0.019999999999999997,0.04731481481481481,0.03333333333333333,0.060648148148148145,0.027314814814814813
2,-0.0374074074074074,-0.004444444444444445,0.005555555555555557,0.03296296296296296,0.04296296296296296,0.010000000000000002
3,-0.010740740740740743,0.030370370370370364,0.002962962962962959,0.041111111111111105,0.013703703703703702,-0.027407407407407405
4,0.03370370370370371,0.0033333333333333335,0.030370370370370374,-0.030370370370370374,-0.003333333333333334,0.02703703703703704
5,0.006666666666666667,0.02037037037037037,0.09185185185185185,0.013703703703703702,0.08518518518518518,0.07148148148148148
6,-0.03037037037037037,-0.023703703703703703,-0.02037037037037037,0.006666666666666667,0.010000000000000002,0.003333333333333335
7,0.030370370370370374,0.006666666666666666,0.0,-0.023703703703703706,-0.030370370370370374,-0.006666666666666666
8,0.048518518518518516,0.013703703703703704,0.05555555555555556,-0.03481481481481481,0.007037037037037043,0.041851851851851855
9,0.012962962962962964,0.057777777777777775,-0.0037037037037037025,0.04481481481481481,-0.016666666666666666,-0.06148148148148148
10,-0.02074074074074075,-0.020740740740740747,-0.04444444444444445,3.469446951953614e-18,-0.023703703703703703,-0.023703703703703706
11,0.04407407407407407,0.05000000000000002,0.017037037037037038,0.005925925925925946,-0.027037037037037033,-0.03296296296296298
12,-0.014285714285714284,0.04497354497354498,-0.014285714285714284,0.05925925925925926,0.0,-0.05925925925925926
13,,,,,,
