,task 1,task 2,task 3,task 4
0,0.08619047619047619,0.06368055555555555,0.08305555555555555,0.1136904761904762
1,0.0786904761904762,0.06805555555555556,0.051527777777777777,0.04833333333333334
2,0.09236111111111112,0.05666666666666667,0.10525132275132275,0.062013888888888896
3,0.12171296296296297,0.07805555555555556,0.08006944444444444,0.059553571428571435
4,0.09134920634920635,0.13869047619047617,0.09571428571428571,0.11583333333333334
5,0.07416666666666666,0.05027777777777778,0.09458333333333335,0.15083333333333335
6,0.04,0.06611111111111112,0.11861111111111111,0.05718253968253969
7,0.075,0.08055555555555556,0.12617063492063493,0.059920634920634916
8,0.06777777777777777,0.09512896825396826,0.10166666666666667,0.08592592592592592
9,0.21666666666666667,0.175,0.07916666666666668,0.05222222222222221
10,,,,
